,name,new_price,old_price,saved_price,sku,url,more_info
633,Red Small Chevron Shawl-23-38 B,0,"3,690",0,W-AP-23-375018,https://www.gulahmedshop.com/red-small-chevron-shawl-23-38-b,"Woolen, Yes"
634,Pink Leaf Pattern Shawl-23-37 A,0,"2,990",0,W-AP-23-374973,https://www.gulahmedshop.com/pink-leaf-pattern-shawl-23-37-a,"Woolen, Yes"
635,Multi Stole-23-01 D,0,"3,290",0,W-AP-23-374982,https://www.gulahmedshop.com/multi-stole-23-01-d,"Woolen, Yes"
636,Mustard Plain Woolen Shawl-23-16 H,0,"3,290",0,W-AP-23-374999,https://www.gulahmedshop.com/mustard-plain-woolen-shawl-23-16-h,"Woolen, Yes"
637,Yellow Jacquard Shawl-23-05 B,0,"4,990",0,W-AP-23-374963,https://www.gulahmedshop.com/yellow-jacquard-shawl-23-05-b,"Woolen, Yes"
638,Black Foil Paper Shawl-23-04 B,0,"2,290",0,W-AP-23-374960,https://www.gulahmedshop.com/black-foil-paper-shawl-23-04-b,"Woolen, Yes"
639,Cambric Block Printed Shirt WGK-CMW-SP-2969,0,"2,490",0,W-AP-23-372068 -P,https://www.gulahmedshop.com/cambric-block-printed-shirt-wgk-cmw-sp-2969,"Cambric, Yes"
640,Khaddar Printed Shirt WGK-KDW-DP-3149,0,"2,690",0,W-AP-23-372098 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-wgk-kdw-dp-3149,"Khaddar, Yes"
641,Khaddar Printed Shirt And Trouser WGK-KDW-DP-3083,0,"5,290",0,W-AP-23-377189 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-and-trouser-wgk-kdw-dp-3083,"Khaddar, Khaddar, Yes"
642,Dobby Dyed Shirt WGK-DBS-DY-2835,0,"3,890",0,W-AP-23-372980 -P,https://www.gulahmedshop.com/dobby-dyed-shirt-wgk-dbs-dy-2835,"Dobby, Yes"
643,Digital Printed Khaddar Shirt GLW-23-28,0,"3,290",0,W-AP-23-371701 -P,https://www.gulahmedshop.com/digital-printed-khaddar-shirt-glw-23-28,"Khaddar, Yes"
644,Dyed Chambray Embroidered Shirt GLW-23-03,0,"3,490",0,W-AP-23-371677 -P,https://www.gulahmedshop.com/dyed-chambray-embroidered-shirt-glw-23-03,"Chambray, Yes"
645,Dyed Chambray Embroidered Shirt GLW-23-09,0,"3,690",0,W-AP-23-371641 -P,https://www.gulahmedshop.com/dyed-chambray-embroidered-shirt-glw-23-09,"Chambray, Yes"
646,Cambric Dyed Embroidered Shirt WGK-CMW-DE-1875,4893,6990,2097,W-AP-23-373046 -P,https://www.gulahmedshop.com/cambric-dyed-embroidered-shirt-wgk-cmw-de-1875,"Cambric, Yes, 21% to 30%"
647,Cambric Block Printed Shirt WGK-CMW-SP-2967,0,"2,490",0,W-AP-23-372056 -P,https://www.gulahmedshop.com/cambric-block-printed-shirt-wgk-cmw-sp-2967,"Cambric, Yes"
648,Yarn Dyed Embroidered Shirt And Trouser WGK-YDW-DE-2885,0,"5,490",0,W-AP-23-375323 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-and-trouser-wgk-ydw-de-2885,"Yarn Dyed, Yarn Dyed, Yes"
649,Rod Silk Embroidered Shirt WGK-RDW-DE-2948,2495,4990,2495,W-AP-23-374256 -P,https://www.gulahmedshop.com/rod-silk-embroidered-shirt-wgk-rdw-de-2948,"Silk, Yes, 41% to 50%"
650,Dyed Arcylic Viscose Shirt With Shawl GLM-23-66,0,"10,490",0,W-AP-23-376000 -P,https://www.gulahmedshop.com/dyed-arcylic-viscose-shirt-with-shawl-glm-23-66,"Acrylic Viscose, Velvet Jacquard, Yes"
651,Dyed Arcylic Viscose Shirt With Shawl GLM-23-63,0,"9,990",0,W-AP-23-376018 -P,https://www.gulahmedshop.com/dyed-arcylic-viscose-shirt-with-shawl-glm-23-63,"Acrylic Viscose, Velvet Jacquard, Yes"
652,Digital Print Khaddar Suit IPW-23-15,0,"7,490",0,W-AP-23-375928 -P,https://www.gulahmedshop.com/digital-print-khaddar-suit-ipw-23-15,"Khaddar, khaddar, Khaddar, Yes"
653,Digital Print Khaddar Suit IPW-23-16,0,"7,490",0,W-AP-23-375922 -P,https://www.gulahmedshop.com/digital-print-khaddar-suit-ipw-23-16,"Khaddar, khaddar, Khaddar, Yes"
654,Grey Poly Viscose Scarf SCF-23-01,0,"2,790",0,W-AP-23-375433,https://www.gulahmedshop.com/grey-poly-viscose-scarf-scf-23-01,"Poly Viscose, Yes"
655,Cambric Dyed Embroidered Shirt WGK-CMW-DE-1877,0,"5,690",0,W-AP-23-373052 -P,https://www.gulahmedshop.com/cambric-dyed-embroidered-shirt-wgk-cmw-de-1877,"Cambric, Yes"
656,Yard Dyed Embroidered Shirt WGK-YDS-DE-2589,0,"5,990",0,W-AP-23-367047 -P,https://www.gulahmedshop.com/yard-dyed-embroidered-shirt-wgk-yds-de-2589,"Yarn Dyed, Yes"
657,Yarn Dyed Shirt WGK-YDS-DY-2847,0,"3,290",0,W-AP-23-370670 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-yds-dy-2847,"Yarn Dyed, Yes"
658,Twill Dyed Shirt And Trouser WGK-TWS-DY-2478,0,"4,890",0,W-AP-23-371804 -P,https://www.gulahmedshop.com/twill-dyed-shirt-and-trouser-wgk-tws-dy-2478,"Twill, Twill, Yes"
659,Twill Embroidered Shirt And Trouser WGK-TWS-DY-2479,0,"4,890",0,W-AP-23-371816 -P,https://www.gulahmedshop.com/twill-embroidered-shirt-and-trouser-wgk-tws-dy-2479,"Twill, Twill, Yes"
660,Twill Dyed Shirt And Trouser WGK-TWS-DY-2480,0,"4,890",0,W-AP-23-371828 -P,https://www.gulahmedshop.com/twill-dyed-shirt-and-trouser-wgk-tws-dy-2480,"Twill, Twill, Yes"
661,Twill Dyed Shirt And Trouser WGK-TWS-DY-2481,0,"4,890",0,W-AP-23-371810 -P,https://www.gulahmedshop.com/twill-dyed-shirt-and-trouser-wgk-tws-dy-2481,"Twill, Twill, Yes"
662,Cambric Dyed Embroidered Shirt WGK-CMW-DE-1871-,0,"5,690",0,W-AP-23-373040 -P,https://www.gulahmedshop.com/cambric-dyed-embroidered-shirt-wgk-cmw-de-1871,"Cambric, Yes"
663,Yarn Dyed Embroidered Shirt WGK-YDS-DE-2821,2095,4190,2095,W-AP-23-368730 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-wgk-yds-de-2821,"Yarn Dyed, Yes, 41% to 50%"
664,Dobby Dyed Shirt WGK-DBS-DY-2845,0,"3,290",0,W-AP-23-370664 -P,https://www.gulahmedshop.com/dobby-dyed-shirt-wgk-dbs-dy-2845,"Dobby, Yes"
665,Sussi Dyed Shirt WGK-SUW-DY-3264,2303,3290,987,W-AP-23-372854 -P,https://www.gulahmedshop.com/sussi-dyed-shirt-wgk-suw-dy-3264,"Sussi, Yes, 21% to 30%"
666,Dobby Cotton Dyed Shirt WGK-DBW-DY-2901,0,"3,190",0,W-AP-23-373324 -P,https://www.gulahmedshop.com/dobby-cotton-dyed-shirt-wgk-dbw-dy-2901,"Dobby, Yes"
667,Yarn Dyed Shirt WGK-YDW-DY-3169,0,"3,590",0,W-AP-23-373420 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-ydw-dy-3169,"Yarn Dyed, Yes"
668,Jacquard Shirt And Trouser WGK-JQS-DY-2214,0,"5,990",0,W-AP-23-367041 -P,https://www.gulahmedshop.com/jacquard-shirt-and-trouser-wgk-jqs-dy-2214,"Jacquard, Jacquard, Yes"
669,Yarn Dyed Embroidered Shirt And Trouser WGK-YDW-DE-2886,0,"4,990",0,W-AP-23-375329 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-and-trouser-wgk-ydw-de-2886,"Yarn Dyed, Yarn Dyed, Yes"
670,Yard Dyed Embroidered Shirt WGK-YDS-DE-2746,0,"4,610",0,W-AP-23-364598 -P,https://www.gulahmedshop.com/yard-dyed-embroidered-shirt-wgk-yds-de-2746,"Yarn Dyed, Yes"
671,Yarn Dyed Embroidered Shirt And Trouser WGK-YDS-DE-2799,0,"7,490",0,W-AP-23-373028 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-and-trouser-wgk-yds-de-2799,"Yarn Dyed, Yarn Dyed, Yes"
672,Digital Printed Cambric Shirt With Dupatta IPW-23-21,0,"5,290",0,W-AP-23-376090 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-with-dupatta-ipw-23-21,"Cambric, Lawn, Yes"
673,Digital Print Khaddar Suit IPW-23-12,0,"7,290",0,W-AP-23-375946 -P,https://www.gulahmedshop.com/digital-print-khaddar-suit-ipw-23-12,"Khaddar, khaddar, Khaddar, Yes"
674,Khaddar Printed Shirt And Trouser WGK-KDW-DP-3040,0,"4,990",0,W-AP-23-375311 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-and-trouser-wgk-kdw-dp-3040,"Khaddar, Khaddar, Yes"
675,Khaddar Printed Shirt And Trouser WGK-KDW-DP-3078,0,"4,990",0,W-AP-23-374741 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-and-trouser-wgk-kdw-dp-3078,"Khaddar, Khaddar, Yes"
676,Khaddar Printed Shirt And Trouser WGK-KDW-DP-3080,0,"4,990",0,W-AP-23-373366 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-and-trouser-wgk-kdw-dp-3080,"Khaddar, Khaddar, Yes"
677,Khaddar Printed Shirt And Trouser WGK-KDW-DP-3085,0,"4,790",0,W-AP-23-374747 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-and-trouser-wgk-kdw-dp-3085,"Khaddar, Khaddar, Yes"
678,Printed Shirt And Trouser WGK-PCW-DP-3128,0,"3,490",0,W-AP-23-377497 -P,https://www.gulahmedshop.com/printed-shirt-and-trouser-wgk-pcw-dp-3128,"Poly Cambric, Poly Cambric, Yes"
679,Printed Shirt And Trouser WGK-PCW-DP-3130,0,"3,490",0,W-AP-23-377503 -P,https://www.gulahmedshop.com/printed-shirt-and-trouser-wgk-pcw-dp-3130,"Poly Cambric, Poly Cambric, Yes"
680,Khaddar Printed Shirt And Trouser WGK-KDW-DP-3207,0,"5,990",0,W-AP-23-374927 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-and-trouser-wgk-kdw-dp-3207,"Khaddar, Khaddar, Yes"
681,Digital Print Cambric Shirt With Dupatta IPW-23-24,0,"5,290",0,W-AP-23-376072 -P,https://www.gulahmedshop.com/digital-print-cambric-shirt-with-dupatta-ipw-23-24,"Cambric, Lawn, Yes"
682,Digital Print Cambric Shirt With Dupatta IPW-23-27,0,"5,290",0,W-AP-23-376054 -P,https://www.gulahmedshop.com/digital-print-cambric-shirt-with-dupatta-ipw-23-27,"Cambric, Lawn, Yes"
683,Digital Print Khaddar Shirt GLW-23-62,0,"3,490",0,W-AP-23-375642 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-62,"Khaddar, Yes"
684,Digital Print Khaddar Shirt GLW-23-64,0,"3,290",0,W-AP-23-375630 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-64,"Khaddar, Yes"
685,Digital Print Khaddar Shirt GLW-23-67,0,"3,290",0,W-AP-23-375612 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-67,"Khaddar, Yes"
686,Digital Print Khaddar Shirt GLW-23-70,0,"3,290",0,W-AP-23-375594 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-70,"Khaddar, Yes"
687,Digital Print Khaddar Shirt GLW-23-25,0,"3,490",0,W-AP-23-371719 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-25,"Khaddar, Yes"
688,Dyed Chambray Embroidered Shirt GLW-23-06,0,"3,690",0,W-AP-23-371659 -P,https://www.gulahmedshop.com/dyed-chambray-embroidered-shirt-glw-23-06,"Cotton, Yes"
689,Sussi Dyed Shirt WGK-SUW-DY-3263,0,"3,490",0,W-AP-23-372848 -P,https://www.gulahmedshop.com/sussi-dyed-shirt-wgk-suw-dy-3263,"Sussi, Yes"
690,Yarn Dyed Embroidered Shirt And Trouser WGK-YDS-DE-2796,0,"6,290",0,W-AP-23-373022 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-and-trouser-wgk-yds-de-2796,"Yarn Dyed, Yarn Dyed, Yes"
691,Yarn Dyed Embroidered Shirt And Trouser WGK-YDS-DE-2797,0,"5,990",0,W-AP-23-371894 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-and-trouser-wgk-yds-de-2797,"Yarn Dyed, Yarn Dyed, Yes"
692,Blended Polo Fashion Sweater WG-SWT-W21-017 B,0,"7,935",0,W-AP-21-276774 -P,https://www.gulahmedshop.com/blended-polo-fashion-sweater-wg-swt-w21-017-b,"Blended, No"
693,Short Cardigan WG-SWT-W21-002 C,0,"2,917",0,W-AP-21-276650 -P,https://www.gulahmedshop.com/short-cardigan-wg-swt-w21-002-c,"Blended, No"
694,Matching Separates Printed Shirt and Trouser WGK-CMS-DP-1200,2490,4610,2120,W-AP-22-312612 -P,https://www.gulahmedshop.com/matching-separates-printed-shirt-and-trouser-wgk-cms-dp-1200,"Cambric, Cambric, No, 41% to 50%"
695,Black Knit Cape 224-211-056,4430,7383,2953,W-AP-22-320484 -P,https://www.gulahmedshop.com/black-knit-cape-224-211-056,"No, 31% to 40%"
696,Denim Vest Jacket 224-210-009,2397,3994,1597,W-AP-22-338054 -P,https://www.gulahmedshop.com/denim-vest-jacket-224-210-009,"No, 31% to 40%"
697,Tye Dye Jacket 224-210-079,2767,4610,1843,W-AP-22-326153 -P,https://www.gulahmedshop.com/tye-dye-jacket-224-210-079,"No, 31% to 40%"
698,Odhani Printed Scarf WGK-SCDP-CH-118,990,1427,437,W-AP-22-341146,https://www.gulahmedshop.com/odhani-printed-scarf-wgk-scdp-ch-118,"Chiffon, No, 31% to 40%"
699,Studio Collection Dyed Shirt WG-WS-22-W4 A,0,"3,275",0,W-AP-22-329080 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w4-a,"Georgette, No"
700,Studio Collection Dyed Long Shirt WG-WS-22-W5 B,0,"3,994",0,W-AP-22-329095 -P,https://www.gulahmedshop.com/studio-collection-dyed-long-shirt-wg-ws-22-w5-b,"Blended, No"
701,Studio Collection Dyed Jump Suit WG-WS-22-W6,0,"4,713",0,W-AP-22-329100 -P,https://www.gulahmedshop.com/studio-collection-dyed-jump-suit-wg-ws-22-w6,"Blended, No"
702,Studio Collection Dyed Shirt WG-WS-22-W10,0,"4,405",0,W-AP-22-329130 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w10,"Blended, No"
703,Sponge Pant WG-WS-22-W16 A,0,"3,686",0,W-AP-22-329170 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w16-a,"Blended, No"
704,Sponge Pant WG-WS-22-W17,0,"3,686",0,W-AP-22-329180 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w17,"Blended, No"
705,Light Blue Skinny Jeans 224-221-008,2336,3892,1556,W-AP-22-330046 -P,https://www.gulahmedshop.com/light-blue-skinny-jeans-224-221-008,"No, 31% to 40%"
706,Navy Cropped Blazer 224-210-024,5847,9744,3897,W-AP-22-323733 -P,https://www.gulahmedshop.com/navy-cropped-blazer-224-210-024,"No, 31% to 40%"
707,Black Jeans 224-221-016,2150,3583,1433,W-AP-22-330082 -P,https://www.gulahmedshop.com/black-jeans-224-221-016,"No, 31% to 40%"
708,Medium Blue Denim Jeans 224-221-009,2150,3583,1433,W-AP-22-330052 -P,https://www.gulahmedshop.com/medium-blue-denim-jeans-224-221-009,"No, 31% to 40%"
709,Off White Denim Jeans 224-221-014,2274,3789,1515,W-AP-22-330076 -P,https://www.gulahmedshop.com/off-white-denim-jeans-224-221-014,"No, 31% to 40%"
710,Georgette Top SLW-21-03,0,"3,070",0,W-AP-22-321469 -P,https://www.gulahmedshop.com/georgette-top-slw-21-03,"Georgette, No"
711,Black Knitted Regular Trouser 224-220-004,2705,4508,1803,W-AP-22-337686 -P,https://www.gulahmedshop.com/black-knitted-regular-trouser-224-220-004,"No, 31% to 40%"
712,Dark Blue Denim Skinny Jeans 224-221-007,2150,3583,1433,W-AP-22-330040 -P,https://www.gulahmedshop.com/dark-blue-denim-skinny-jeans-224-221-007,"No, 31% to 40%"
713,Black Denim Flared Jeans 224-221-012,2212,3686,1474,W-AP-22-330070 -P,https://www.gulahmedshop.com/black-denim-flared-jeans-224-221-012,"No, 31% to 40%"
714,Studio Collection Jump Suit WGK-CGS-DY-2200,0,"6,048",0,W-AP-23-343803 -P,https://www.gulahmedshop.com/studio-collection-jump-suit-wgk-cgs-dy-2200,"Crepe, No"
715,White Tights TR-22-50,795,1325,530,W-AP-23-329587 -P,https://www.gulahmedshop.com/white-tights-tr-22-50,"Jersey, No, 31% to 40%"
716,Black Jersey Tights TR-22-50,795,1325,530,W-AP-23-329592 -P,https://www.gulahmedshop.com/black-jersey-tights-tr-22-50,"Jersey, No, 31% to 40%"
717,Off White Jersey Tights TR-22-50,795,1325,530,W-AP-23-329597 -P,https://www.gulahmedshop.com/off-white-jersey-tights-tr-22-50,"Jersey, No, 31% to 40%"
718,Beige Jersey Tights TR-22-50,795,1325,530,W-AP-23-329602 -P,https://www.gulahmedshop.com/beige-jersey-tights-tr-22-50,"Jersey, No, 31% to 40%"
719,Hot Pink Jersey Tights TR-22-50,795,1325,530,W-AP-23-329607 -P,https://www.gulahmedshop.com/hot-pink-jersey-tights-tr-22-50,"Jersey, No, 31% to 40%"
720,Navy Jersey Tights TR-22-50,795,1325,530,W-AP-23-329612 -P,https://www.gulahmedshop.com/navy-jersey-tights-tr-22-50,"Jersey, No, 31% to 40%"
721,Rust Tights TR-22-50,795,1325,530,W-AP-23-329617 -P,https://www.gulahmedshop.com/rust-tights-tr-22-50,"Jersey, No, 31% to 40%"
722,Needle Craft Embroidered Shirt And Trouser With Dupatta WGK-LWS-DE-2180,5899,11798,5899,W-AP-23-349520 -P,https://www.gulahmedshop.com/needle-craft-embroidered-shirt-and-trouser-with-dupatta-wgk-lws-de-2180,"Lawn, Lawn, Cambric, No, 41% to 50%"
723,Needle Craft Embroidered Shirt And Trouser With Dupatta WGK-LWS-DE-2183,6156,12311,6155,W-AP-23-349502 -P,https://www.gulahmedshop.com/needle-craft-embroidered-shirt-and-trouser-with-dupatta-wgk-lws-de-2183,"Lawn, Lawn, Cambric, No, 41% to 50%"
724,Nisa Printed Abaya With Dyed Scarf WGB-KAB-22065,3589,7177,3588,W-AP-23-AB-347331 -P,https://www.gulahmedshop.com/nisa-printed-abaya-with-dyed-scarf-wgb-kab-22065,"Georgette, Wool Chiffon, No, 41% to 50%"
725,Day To Day Dyed Shirt WGK-PCS-DY-2289,1990,3789,1799,W-AP-23-349448 -P,https://www.gulahmedshop.com/day-to-day-dyed-shirt-wgk-pcs-dy-2289,"Cotton, No, 41% to 50%"
726,Lawn Block Print Shirt And Trouser WGK-CMS-SP-2194,3589,7177,3588,W-AP-23-354700 -P,https://www.gulahmedshop.com/lawn-block-print-shirt-and-trouser-wgk-cms-sp-2194,"Lawn, Cambric, No, 41% to 50%"
727,Lawn Block Print Shirt And Trouser WGK-CMS-SP-2199,4103,8204,4101,W-AP-23-354832 -P,https://www.gulahmedshop.com/lawn-block-print-shirt-and-trouser-wgk-cms-sp-2199,"Lawn, Cambric, No, 41% to 50%"
728,3PC Rawsilk Embroidered Suit GLM-23-05,5283,10566,5283,W-AP-23-357934 -P,https://www.gulahmedshop.com/3pc-rawsilk-embroidered-suit-glm-23-05,"Raw Silk, Raw Silk, No, 41% to 50%"
729,3PC Rawsilk Screen Print Suit GLM-23-14,5437,10874,5437,W-AP-23-357970 -P,https://www.gulahmedshop.com/3pc-rawsilk-screen-print-suit-glm-23-14,"Raw Silk, Raw Silk, No, 41% to 50%"
730,3PC Rawsilk Embossed Suit GLM-23-03,5283,10566,5283,W-AP-23-357910 -P,https://www.gulahmedshop.com/3pc-rawsilk-embossed-suit-glm-23-03,"Raw Silk, Raw Silk, No, 41% to 50%"
731,3PC Rawsilk Embossed Suit GLM-23-13,7696,15392,7696,W-AP-23-357964 -P,https://www.gulahmedshop.com/3pc-rawsilk-embossed-suit-glm-23-13,"Raw Silk, Raw Silk, No, 41% to 50%"
732,Nisa Georgette Dyed Abaya And Block Print Wool Chiffon Scarf WGB-KAB-22062,4359,8717,4358,W-AP-23-AB-360213 -P,https://www.gulahmedshop.com/nisa-georgette-dyed-abaya-and-block-print-wool-chiffon-scarf-wgb-kab-22062,"Georgette, Wool Chiffon, No, 41% to 50%"
733,Nisa Georgette Dyed Abaya With Dyed Chiffon Scarf WGB-KAB-22105,0,"6,150",0,W-AP-23-AB-359509 -P,https://www.gulahmedshop.com/nisa-georgette-dyed-abaya-with-dyed-chiffon-scarf-wgb-kab-22105,"Georgette, Chiffon, No"
734,3PC Cambric Embroidered Suit IPS-22-173,4359,8717,4358,W-AP-23-350995 -P,https://www.gulahmedshop.com/3pc-cambric-embroidered-suit-ips-22-173,"Cambric, Cambric, No, 41% to 50%"
735,3PC Kathan Silk Embroidered Suit GLM-23-39,6156,12311,6155,W-AP-23-360357 -P,https://www.gulahmedshop.com/3pc-kathan-silk-embroidered-suit-glm-23-39,"Kathan Silk, Kathan Silk, No, 41% to 50%"
736,Nisa Georgette Printed Abaya With Wool Chiffon Dyed Scarf WGB-KAB-22096,0,"7,177",0,W-AP-23-AB-364876 -P,https://www.gulahmedshop.com/nisa-georgette-printed-abaya-with-wool-chiffon-dyed-scarf-wgb-kab-22096,"Georgette, Wool Chiffon, No"
737,Lawn Block Print Shirt And Trouser With Chiffon Dupatta WGK-CMS-SP-2169,5283,10566,5283,W-AP-23-356914 -P,https://www.gulahmedshop.com/lawn-block-print-shirt-and-trouser-with-chiffon-dupatta-wgk-cms-sp-2169,"Cambric, Chiffon, Cambric, No, 41% to 50%"
738,Needle Craft Cambric Block Printed Shirt WGK-CMS-DY-2693,2491,4610,2119,W-AP-23-361838 -P,https://www.gulahmedshop.com/needle-craft-cambric-block-printed-shirt-wgk-cms-dy-2693,"Cambric, No, 41% to 50%"
739,Nisa Golder Zari Chiffon Embroidered Upper And Dyed Georgette Inner With Golder Zari Chiffon Scarf WGB-KAB-22066,0,"10,990",0,W-AP-23-AB-369166 -P,https://www.gulahmedshop.com/nisa-golder-zari-chiffon-embroidered-upper-and-dyed-georgette-inner-with-golder-zari-chiffon-scarf-wgb-kab-22066,"Zari Chiffon, Zari Chiffon, No"
740,Nisa Georgette Embroidered Abaya With Dyed Scarf WGB-KAB-22100,0,"10,258",0,W-AP-23-AB-361283 -P,https://www.gulahmedshop.com/nisa-georgette-embroidered-abaya-with-dyed-scarf-wgb-kab-22100,"Georgette, Chiffon, No"
741,Nisa Silver Zari Chiffon Embellished Abaya And Wool Chiffon dyed Scarf WGB-KAB-22122,0,"10,990",0,W-AP-23-AB-369163 -P,https://www.gulahmedshop.com/nisa-silver-zari-chiffon-embellished-abaya-and-wool-chiffon-dyed-scarf-wgb-kab-22122,"Zari Chiffon, Wool Chiffon, No"
742,Needle Craft Cambric Dyed Embroidered Shirt And Trouser With Dupatta WGK-CMS-DE-1633,5643,11284,5641,W-AP-23-362561 -P,https://www.gulahmedshop.com/needle-craft-cambric-dyed-embroidered-shirt-and-trouser-with-dupatta-wgk-cms-de-1633,"Cambric, Cambric, No, 41% to 50%"
743,Satin Silk Printed Trouser WGK-TRS-DP-311,1491,2557,1066,W-AP-23-360789 -P,https://www.gulahmedshop.com/satin-silk-printed-trouser-wgk-trs-dp-311,"Silk, No, 41% to 50%"
744,Satin Silk Printed Trouser WGK-TRS-DP-312,1491,2557,1066,W-AP-23-360795 -P,https://www.gulahmedshop.com/satin-silk-printed-trouser-wgk-trs-dp-312,"Silk, No, 41% to 50%"
745,Satin Silk Printed Trouser WGK-TRS-DP-313,1491,2557,1066,W-AP-23-360801 -P,https://www.gulahmedshop.com/satin-silk-printed-trouser-wgk-trs-dp-313,"Silk, No, 41% to 50%"
746,Satin Silk Printed Trouser WGK-TRS-DP-314,1491,2557,1066,W-AP-23-360807 -P,https://www.gulahmedshop.com/satin-silk-printed-trouser-wgk-trs-dp-314,"Silk, No, 41% to 50%"
747,Satin Silk Printed Trouser WGK-TRS-DP-315,1491,2557,1066,W-AP-23-360813 -P,https://www.gulahmedshop.com/satin-silk-printed-trouser-wgk-trs-dp-315,"Silk, No, 41% to 50%"
748,Satin Silk Printed Trouser WGK-TRS-DP-316,1491,2557,1066,W-AP-23-360819 -P,https://www.gulahmedshop.com/satin-silk-printed-trouser-wgk-trs-dp-316,"Silk, No, 41% to 50%"
749,3PC Digital Printed Cambric Suit IPS-23-220,3846,7691,3845,W-AP-23-366300 -P,https://www.gulahmedshop.com/3pc-digital-printed-cambric-suit-ips-23-220,"Cambric, Lawn, Cambric, No, 41% to 50%"
750,3PC Digital Printed Cambric Suit IPS-23-221,3846,7691,3845,W-AP-23-366306 -P,https://www.gulahmedshop.com/3pc-digital-printed-cambric-suit-ips-23-221,"Cambric, Lawn, Cambric, No, 41% to 50%"
751,Printed Melody Cambric Printed Skirt WGK-TRS-DP-453,1279,2557,1278,W-AP-23-364652 -P,https://www.gulahmedshop.com/printed-melody-cambric-printed-skirt-wgk-trs-dp-453,"Cambric, No, 41% to 50%"
752,Printed Melody Chambray Printed Trouser WGK-TRS-DP-448,1245,2490,1245,W-AP-23-368766 -P,https://www.gulahmedshop.com/printed-melody-chambray-printed-trouser-wgk-trs-dp-448,"Chambray, No, 41% to 50%"
753,Yarn Dyed Trouser WGK-TRS-DY-484,991,1735,744,W-AP-23-363705 -P,https://www.gulahmedshop.com/yarn-dyed-trouser-wgk-trs-dy-484,"Yarn Dyed, No, 41% to 50%"
754,Cotton Printed Trouser WGK-TRS-DY-424,1022,2043,1021,W-AP-23-363759 -P,https://www.gulahmedshop.com/cotton-printed-trouser-wgk-trs-dy-424,"Cotton, No, 41% to 50%"
755,Yarn Dyed Trouser WGK-TRS-DY-400,1491,2762,1271,W-AP-23-362651 -P,https://www.gulahmedshop.com/yarn-dyed-trouser-wgk-trs-dy-400,"Yarn Dyed, No, 41% to 50%"
756,Lawn Printed Trouser WGK-TRS-DP-426,868,1735,867,W-AP-23-363651 -P,https://www.gulahmedshop.com/lawn-printed-trouser-wgk-trs-dp-426,"Lawn, No, 41% to 50%"
757,Lawn Printed Trouser WGK-TRS-DP-428,919,1838,919,W-AP-23-364502 -P,https://www.gulahmedshop.com/lawn-printed-trouser-wgk-trs-dp-428,"Cambric, No, 41% to 50%"
